PubChem_CID,Structure_SMILES
5311109,CC1OC(n2cc(-c3ccccc3)c3c(Nc4ccccc4)ncnc32)C(O)C1O
23646763,Cn1c(=O)cc(-c2cccc(Cl)c2)c2cc(C(N)c3cncn3Cc3ccc(C#N)cc3)ccc21
57389417,O=C(Nc1ccc2c(c1)C(=O)N(O)C(=O)C2C(=O)NCc1ccc(F)cc1)c1ccccn1
10551354,O=C(NC1CCN(Cc2cccc(F)c2)CC1)C(O)(c1ccccc1)C1CCC(F)(F)C1
16086060,O=C(NCC1CCNCC1)C1CCCN1C(=O)C1CC(O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1
6862328,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1
54576073,CN(C)c1cc2c(Nc3ccc4nc(Cc5ccccc5)[nH]c4c3)ncnc2cn1
10164798,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1-n1cncn1
72550497,COC(=O)N(C)C1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N
153572470,Cc1cc(CN2CCc3c(cc(Cn4ccn(C)c4=N)cc3-c3ccc(F)cc3C)C2=O)ccc1F
5331102,COc1cc(-c2cn[nH]c2)ccc1C(=O)Nc1ccc2c(c1)CCNCC2
127031817,NCC(C(=O)Nc1ccc2cnccc2c1)c1cccc(F)c1
24964624,c1ccc2c(-c3cnn4cc(-c5ccc(N6CCOCC6)cc5)cnc34)ccnc2c1
44397193,O=C1C2C3CCC(C3)C2C(=O)N1c1ccc([N+](=O)[O-])c(C(F)(F)F)c1
484351,COCc1cccnc1N(C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
132101290,N#CCC1(n2cc(C(N)=O)c(NC(=O)C3CC3C#N)n2)CCN(Cc2ccc(-c3ccccc3)cc2F)CC1F
154059,O=C1Cc2ccccc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1
23400214,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1
136240092,O=C1C=CC(=O)N1c1ccc(-c2nc3ccccc3[nH]2)cc1
6539306,Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1
514016,CC(C)CN(C(CO)CCCCNC(=O)C(NC(=O)c1ccncc1)C(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccc(N)cc1
10275545,CC1C=CC(C)N2CN1C(=O)c1c(O)c(=O)c(C(=O)NCc3c(F)cc(F)cc3F)cn12
118386410,CC(C)(C)NCc1cc(NC(=O)Nc2cccc3c2C2CCCN2C3=O)n[nH]1
44450322,CCc1c(-c2ccccc2)[nH]c(=O)n1C1CCN(Cc2ccccc2)CC1
44392881,CCCC(NC(=O)C1CC(OC(=O)N2CCc3ccccc3C2)CN1C(=O)C(NC(=O)C(NC(=O)CCCCC(=O)NC)C(C)C)C(C)C)C(=O)C(=O)NC1CC1
514019,Cc1ncccc1C(=O)NC(C(=O)NCCCCC(CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1
71547699,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(C)S(=O)(=O)C3)cc1
44461586,NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2c[nH]c3c(F)c(F)ccc23)CC1
17809181,C#CCN1CC(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(C(=O)NO)C1
90017353,Cc1c(Cl)cc(C(F)(F)F)c2nc(CCc3nc(N4CCCC4)n[nH]3)nn12
10334091,CN1CCC23CCCCC2C1Cc1ccc(C(N)=O)cc13
9902533,O=S(=O)(c1ccccc1)n1cc(C2CCNCC2)c2ccccc21
100266,CNC(=O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O
5311372,CC(c1c[nH]c2ccccc12)C(NC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1)C(=O)NCC1CCCC(CN)C1
121279703,Cc1cc(-c2cnn(Cc3ccccc3)c2)cc(C2CCN(C(=O)c3cc(C(C)C)[nH]n3)C2)n1
3273805,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2
462957,O=C(NCC1CC1)c1cc(N2CCC(O)C2)nc(N2CCCC(c3ccccc3)C2)n1
5329751,COC(=O)C(Cc1cccc(C(=N)N)c1)C(C)NC(=O)c1ccc(-c2cccc[n+]2[O-])cc1
58449782,COC(=O)NC(C(=O)N1CCCC1c1ncc(-c2cc(F)c(N3CCC(C)(c4cnc(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)[nH]4)CC3)c(F)c2)[nH]1)C(C)C
24937622,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCNC(=O)C4)cc3)ncc2c1=O
2737722,Cc1ccc(S(=O)(=O)n2cc(CCN)c3ccccc32)cc1
91970724,Cc1cc(C2NNC3CCC(C(=O)NC4CCCN(Cc5c(F)cccc5F)C4)CC32)ccn1
23544128,Cc1ccc(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)c2ccccc12
447736,Cc1ccccc1CN1CCn2c1nc(=O)c1c2CCN(Cc2ccccc2)C1
5329895,CC(C)n1c(=O)c2ccc(NC(=O)Cc3ccncc3)cc2c2ccccc21
91933937,Cn1ccc(-c2cc(C(=O)Nc3cc4c(nc3-c3ccccc3)CCNC4=O)c(F)cc2C(F)(F)F)n1
112499966,CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)nc2[nH]cc(Cl)c12
54709840,CN1CCCN(C2CCCn3c2nc(C(=O)NCc2ccc(F)cc2)c(O)c3=O)S1(=O)=O
10157412,Cn1nccc1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1
454967,CCNC(=O)C(NC(=O)c1ccccc1-c1ccccc1)C1NC(C(=O)NCCNC(=O)C2NC(C(NC(=O)c3ccccc3-c3ccccc3)C(=O)NCC)SC2(C)C)C(C)(C)S1
142587219,CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnco4)c(NC(CO)c4ccccc4)n3)cc21
134453496,Cc1cc(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)n(-c2cccc(C(=N)N)c2)n1
15513853,CC(=O)N1C(C(=O)NCC(=O)O)CC(=O)c2ccccc2N(Cc2cccc(F)c2)C(=O)C1CC12CC3CC(CC(C3)C1)C2
135446276,N#Cc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
118521960,O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCC3)CC2)c1)c1ccc(F)c[n+]1[O-]
13336285,Cc1cc(NCc2c(C)cccc2C)c2cccc(C(N)=O)c2n1
5719,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
24997667,CC(=O)NC1(CC(C)C)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3ccccc3CN2)C1=O
470692,CCN1c2ncc(COc3cccc4[nH]ccc34)cc2C(=O)N(C)c2ccc(Cl)nc21
11690363,CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2cccc3ncccc23)CC4)CC1
156906062,CC(=O)C(C)(C)C1CCC(c2cccc(F)c2)N1C(=O)CNC(=O)c1ccc(CC2CC(C)NNC2=O)c(C)c1
11051,CN1CC(CO)C=C2c3cccc4[nH]cc(c34)CC21
155920128,Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cnc2c(=O)n(C)ncc2c1
57407079,Nc1ncc(-c2ccc3nc(N)n(-c4ccccc4)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F
470723,C(#Cc1nc2ncccc2nc1OCCN1CCCC1)c1ccccc1
156906032,Cc1cc(C(=O)NCC(=O)N2C(c3cccc(F)c3)CCC2C(C)(C)CO)ccc1CC1CC(C)NNC1=O
6519189,CCCCN1C(=O)C(=c2sc3nc(=O)c(-c4ccccc4)nn3c2=O)c2ccccc21
462968,CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
21366644,Cc1cc(C(=O)Nc2ccc(C3=NCCN3C)cc2F)n(-c2ccc3cc(Cl)ccc3c2)n1
28693,O=C1c2ccccc2CCCN1CCN1CCC(N2C(=O)Cc3ccccc32)CC1
10719336,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)n(-c2cccc(C(=N)N)c2)n1
54709841,CN1CCCN(C2CCCCn3c2nc(C(=O)NCc2ccc(F)cc2)c(O)c3=O)S1(=O)=O
135567030,Nc1nc2[nH]c(CCCCc3cc(C(=O)NC(CCC(=O)O)C(=O)O)cs3)cc2c(=O)[nH]1
10005638,CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1
135565414,Nc1nc2ncc(CNc3ccc(C(=O)N(N=O)C(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1
21302458,Nc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
44266195,CN(C)c1c(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c(=O)c1=O
93205,CC(Cc1ccccc1)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
54576041,O=C(NC1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1)c1ccc2ccccc2c1
11112713,N=C(N)c1cccc(COC(=O)c2cc3ccccc3n2Cc2cccc(C(=N)N)c2)c1
139350422,CNC(=O)c1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2cc1OC
121372887,CC(=O)N1CCc2c(c(Nc3ccc(-c4cnn(C)c4)cc3F)nn2C2CCOC2)C1
11663715,CCN(CCCN1CCC2(CC1)OCc1ccc(F)cc12)C(=O)C(c1ccc(F)c(F)c1)N1CCCC1=O
5329896,CN(C)Cc1ccc(Nc2ccc(N)c3c2C(=O)c2ccccc2C3=O)cc1
10359957,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1
152844759,CC(NC(=O)Cn1nc2ncc(C3CC3)cn2c1=O)c1ccc(Cl)c(F)c1
16071896,O=C(Nc1cnc(-c2ccncc2F)c(-c2cccnc2)n1)C1CC1
121249896,CC(c1ccc(-c2cccc(NS(=O)(=O)C(F)(F)F)c2)cc1)C([NH3+])C(=O)N1CCC(F)C1
5327345,O=CC(CC(=O)O)NC(=O)c1ccc(CNS(=O)(=O)c2cccc(-c3nn[nH]n3)c2)nc1
141457654,O=C(NC1CCN(c2nnc(-c3ccc(CO)cc3)c3ccccc23)C1)c1ccc(F)cc1C(F)(F)F
44433363,Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)N2CC3C=CC(=O)N3Cc3ccccc32)c(Cl)c1
15956022,CCCC(NC(=O)C1C2CCC(C2)N1C(=O)C(NC(=O)OC(C)(C)C)C1CCCCC1)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
10570940,CN1CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)c2ccccc21
460236,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(NCc1ccccc1)C(=O)NC(C(=O)OCc1nc2ccccc2[nH]1)C(C)C
44237051,CCC(N)C(=O)NC1C(=O)N2C(CCC1CN(C)Cc1ccccc1)CCC2C(=O)NC(c1ccccc1)c1ccccc1
10187311,NC(C(=O)N1CCCC1C(=O)NCC1CCc2[nH]ncc2C1)C(c1ccccc1)c1ccccc1
470708,CCN1c2ncc(CSc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21
14479864,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C(=O)N1
44344932,CC(=O)N1C(C(=O)NCC(=O)O)CC(=O)c2cc(F)ccc2N(Cc2ccccc2)C(=O)C1CC12CC3CC(CC(C3)C1)C2
9885726,O=C(NC1CCN(CCc2cccc(F)c2)C1)C12CC3CC(CC(C3)C1)C2
90409447,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cncc(N2CCOCC2)n1
11569750,N#CCNC(=O)C1(NC(=O)c2ccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)cc2)CCCCC1
29334,Nc1nc(N)c2cc(CNc3ccc(C(=O)NC(CC(=O)O)C(=O)O)cc3)ccc2n1
158781,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
155209438,O=C(c1cccc(F)c1)N1CCN(c2ccc([N+](=O)[O-])c(NCc3ccccc3)c2)CC1
156869976,O=C(NCc1ccccc1)C(=O)C1CCCN1C(=O)CNC(=O)c1ccnc2ccccc12
135397673,CCn1nc(C2CC2)cc1Nc1nc(C(=O)NC)nc2[nH]c3cc(-c4c(C)noc4C)c(OC)cc3c12
86223064,Cc1nnc(CNCCN2C(=O)c3cccc4c(N(C)C)ccc(c34)C2=O)s1
25134692,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4C)n2)cc1CN1CC(O)CO1
57340689,CN(C)CC=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)cc2)c1
44388931,O=S(=O)(c1ccccc1)n1cc(C2CCCNC2)c2ccccc21
453179,CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1ccccc1-2
5388938,CCC(C)NC(=O)c1cc(N)cc(-c2cnc(NC(C)C)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2C(=O)Nc2ccncc2)c1
10274389,O=S(=O)(c1cccc2ccccc12)n1ccc2ccc(N3CCN4CCCC4C3)cc21
506214,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cccc(F)c12
124081333,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NCc1ccn(C)n1
6539407,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1
252500,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1
5330962,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-n2cn[nH]c2=O)cc1
9853822,NCCC(NC(=O)C(Cc1ccc(F)c(F)c1)NC(=O)Nc1ccc2c(CN3CCCC3)cn(Cc3c(Cl)cccc3Cl)c2c1)C(=O)NCc1ccccc1
162477909,Cc1ccccc1C1C(=O)N(C)c2cnc(Nc3ccc(S(N)(=O)=O)cc3)nc2N1C
138586394,O=C(Nc1cc2cc(-c3cncc(NCC4(F)CNC4)n3)ccc2cn1)c1ccc(F)cc1
10543066,CCCCn1c(Cc2ccc(OC)cc2)nc2c(N)ncnc21
470551,CCCCN1C(=O)N(Cc2ccc3[nH]nc(N)c3c2)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1
18411797,O=C(NC1CCN(CCc2ccc(F)cc2)C1)C12CC3CC(CC(C3)C1)C2
117609756,Cn1cc(-c2cc(C(=O)Nc3cccc(C(F)F)c3)ccc2Cl)cc(N2CCOCC2)c1=O
25190638,CN(C)C(=O)C(NC(=O)CNC(=O)C(=O)C1CCCCC=CCCCCC(NC(=O)OC(C)(C)C)C(=O)N2CC3C(C2C(=O)N1)C3(C)C)c1ccccc1
5329637,CN(C(=O)c1ccccc1-n1cccn1)C1CCCC1Nc1nc2ccc(F)cc2s1
6917908,CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
2155389,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccc(F)cc3)SCC4)sc2c1
23582846,Cc1nc2c(OC3CCOc4cc(F)cc(F)c43)cc(C(=O)N(C)C)cc2[nH]1
5328125,OCC1CCCN1c1nc(NCc2ccccc2)c2ncn(C3CCCC3)c2n1
71283262,COC(=O)c1ccc(NC(=O)c2cccc(-c3cc(C(=O)Nc4ccncc4F)ccc3CN)c2)cc1
116119,O=c1cccc2n1CC1CC2CN(Cc2ccccc2)C1
46916303,O=C(NC1CCCc2c1cnn2-c1ccc(F)cc1F)c1ccc(C(=O)c2ccccc2)cc1
11518003,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2cnn(-c3ccc(F)cc3F)c21
4713356,N=C(N)c1cccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)c1
44410500,Cc1c(F)c(Nc2ccc(-c3cn(C)cn3)cn2)cc2c1ncn2CC1CC1
91668554,Cc1noc(C)c1Cn1cc(C#N)c2cc(Oc3ccc(NC(=O)C4CCCN4)cc3)ccc21
10574241,N=C(N)c1cccc(CN2CCC(NS(=O)(=O)c3cccc4ccccc34)C2=O)c1
137528988,Cc1ccccc1C1NNC(C(=O)NC(Cc2ccc(-c3cc(Cl)ccc3F)cc2)CC(N)C(=O)O)C1F
9805635,Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O
10278617,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1
5329748,CN(C)c1ccc(-c2n[nH]c3c2C(=O)c2c(NC(=O)CN4CCOCC4)cccc2-3)cc1
16046152,Cc1nn(-c2ccc3onc(N)c3c2)c2c(=O)n(-c3ccc(-c4ccccc4CN(C)C)cc3)c(C)nc12
16733025,Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4cccc(I)c4)c3)cc12
25105706,O=C(NCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)C1CC1c1ccccc1
5329638,CCc1[nH]nc2c1C(=O)c1c(NC(=O)CN3CCC(CN)CC3)cccc1-2
44378016,Nc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCC3
11655728,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1
877350,O=C(NNS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1F
15957704,CC=C1CN2CCc3c([nH]c4ccccc34)C2CC1C(CO)C(=O)OC
145963786,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1ccccc1
10432760,O=C1CCc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1
9954003,CC1Oc2c(cccc2N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)NC1=O
10091961,O=C1c2cccc([N+](=O)[O-])c2C(=O)N1CCC1CCN(Cc2ccccc2)CC1
9924905,O=C(CCN1CCCCC1)N1CCc2[nH]c(=O)c3cc(F)ccc3c2C1
24860362,CC(=O)C1=COCC2C1CC1c3c(c4ccccc4n3C)CC2N1C
67011,Nc1cccc2c1C(=O)c1cccc(NC(=O)c3ccccc3)c1C2=O
156027236,O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(-c2cn[nH]c2)cn1
130362788,C=CC(=O)N1CCc2c(cccc2-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(=O)N(C)C)ccc4c23)C1
25155838,O=C(CCN1CCCC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN3CCCC3)cc1C2=O
154731987,O=C(NCCN1CCOCC1)c1ccc2c(c1)[nH]c(=O)c1ccccc12
6539440,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(F)cc3)nn2n1
54677553,CN1CCN(C(=O)OC(C)(C)C)CC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C
91895736,Cc1c(-c2ccc(C(C)C([NH3+])C(=O)N3CCC(F)C3)cc2)cc(Br)c(=O)n1C
15744989,CCc1cccc2c1CCN(C1CN3CCC1CC3)C2=O
145965438,Cc1cccc(C(=O)Nc2ccc3c(c2)CN(C(=O)c2cccc(C)c2)C(=O)C3)c1
44237050,CCC(N)C(=O)NC1C(=O)N2C(CCC1CNCc1ccccc1)CCC2C(=O)NC(c1ccccc1)c1ccccc1
70838704,O=C(Cc1ccc(F)cc1)Nn1c(C2CC2)nc2cc(F)ccc2c1=O
135427136,O=C(c1ccccc1)N1CC(=O)N2CCc3ccccc3C2C1
10119483,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1cc(Cl)ccc1-n1cnnn1
25211574,COc1cc(C)c(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1
5494385,NC(=O)C1Cc2ccccc2CN1C(=O)CC(N)Cc1ccccc1F
135567027,Nc1nc2[nH]c(CCCCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1
11427553,CC(=O)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1
67161540,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1
68512172,Cc1cnc(-c2cccc(Cn3nc(-c4cc(F)cc(F)c4)ccc3=O)c2)nc1
25105692,O=C(NCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1cc2ccccc2s1
42636651,CC(CN1CCOCC1)n1c(NC(N)=O)nc2cc(C=C3c4ccccc4COc4cc(F)ccc43)ccc21
646508,N=c1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc2n1Cc1cccnc1
25243853,COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1
9984142,Cc1noc(C)c1S(=O)(=O)NC(CNC(=O)C1CCC2(CC1)CCN(c1ccncc1)CC2)C(=O)O
67495834,Cc1cn(-c2cc(F)c(C(N)=O)c(NC3CCOC3)c2)c2c1C(=O)CC(C)(C)C2
10275675,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nnc(C2(C)CC2)o1
44219611,CC(N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2-c2nnc(-c3cccc4ncsc34)o2)c1
23647054,CC1(C)C(=O)NN=C1c1ccc(NC2=C(Cc3cccc(F)c3)C(=O)CCC2)cc1F
463191,CN1C(=O)c2cccnc2N(C2CC2)c2nc(-c3ccncc3)ccc21
11179699,CC(=O)OCCN1C(=O)c2c(SC(=N)N)nc3ccc(S(=O)(=O)N4CCOCC4)cc3c2C1=O
132260806,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
10662351,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1
75204377,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c(C(N)=O)c2N)C1
131636001,COc1ccc(F)c(C(C)NC(=O)c2ccc(C3CNNC3)c(OC)c2)c1
139208788,CC(=O)N1CCC(CC2CNNC2c2cc3c(cc2F)N(C)C(=O)CC3)CC1
10113301,Cc1cc(C)c2nc(-c3ccc(OCCCN4CCCN(C)CC4)cc3Cl)[nH]c2c1
23678981,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1
6918848,CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C
54730631,O=C1N=NC(Cc2ccc(F)c(N3C(=O)CNC3=O)c2)C2=C1CCCC2
67983123,Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1
6539945,Cc1ccc(C(=Cc2ccccc2)C(=O)N2CCc3ccc(C(=O)NO)cc3C2)cc1
134821691,CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC
447656,O=C(CCCN1CCOCC1)Nc1n[nH]c2nnc(-c3ccccc3)cc12
9913339,Cc1ccc(C(=O)N2CCC(=CC(=O)NC3CCN(Cc4ccc5cc(F)ccc5c4)C3)CC2)nn1
776848,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)NC1Cc1ccc(O)cc1
9831476,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCNCCNCCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
11260078,Cc1ncc(-c2cnc(N3Cc4c([nH]c5ccccc5c4=O)C3c3ccc4c(c3)CCO4)nc2)n1C
6539401,Fc1cc(F)cc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)c1
5289240,O=CC(CC(=O)O)NC(=O)Cc1ccc(CNC(=O)c2ccc(Nc3cnc4ccccc4n3)cc2)s1
44311503,O=C(O)C1C(CC2CCNCC2)C(=O)N1C(=O)N1CCN(C(=O)Cc2ccc3ccccc3c2)CC1
56599309,N=C(N)c1ccc(CNC(=O)C2Cc3cn(nn3)Cc3cccc(c3)Cn3cc(nn3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
135339415,Cc1c(F)c(-c2ccc(C(=O)N3C4CCC3CC(N)C4)cc2-c2ccc(C#N)c(F)c2)cc2nnn(CC(C)(C)O)c12
15431540,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cnn(Cc3ccccc3)c2=O)cc1
54682260,CN(C)C1(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)CC1
73659186,CC(c1cccc2ccccc12)N1CCC(C(=O)NCc2ccc(F)cc2)CC1
11235558,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1
11995774,CCC1CN(c2nc(N)c(C(N)=O)nc2Cl)CCN1C1CCN(Cc2ccc(Cl)cc2)CC1
9953722,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12
10117895,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ccccc1-n1cnnn1
135461425,CN1CCN(CC(=O)N(C)c2ccc(N=C(c3ccccc3)c3c(O)[nH]c4cc(C(=O)O)ccc34)cc2)CC1
53316847,Cc1c(-c2ccc3c(c2)CN(C(C)C)C3=O)nnn1-c1cccnc1F
461230,CC(C)(C)NC(=O)C1CC2SCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1cccc2cccnc12)NC(=O)C(F)(F)F
118720555,CC(C)(NC(=O)c1nn(Cc2ccc(F)cc2)c2c1CC1CC21)c1ccccc1
3036224,Cc1cccc(C(=O)N2Cc3cc(NC(=O)c4ccccc4)ccc3CC2=O)c1
118411468,Cn1ccc(-c2cc(C(=O)Nc3ccc(C4CNC(=O)C4)nc3-c3ccccc3)c(F)cc2C(F)(F)F)n1
9980845,CC1NC2N(C1=O)c1ccccc1C21CC2C(=O)NC(C)(O1)c1nc3ccccc3c(=O)n12
23645926,Cn1nc(C(F)(F)C(F)(F)F)c2c1CCN(C(=O)CC(N)Cc1cc(F)ccc1F)C2
10572765,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1
137449296,CNc1cc(Nc2cccn(-c3ncccc3F)c2=O)nc2c(C(=O)NC3CC3F)cnn12
6539274,CC(C)C(NC(=O)c1ccccn1)C(=O)NC(Cc1ccccc1)C(O)CNC(Cc1cccc(-c2ccccc2)c1)C(N)=O
163889,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)nc2n(Cc2ccc(N)c(I)c2)c1=O
11696478,O=C(Nc1cccc2[nH]ncc12)NC1CCc2cc(N3CCCCC3)ccc21
